Date,Hour,ED_Patients
6/25/2022,8,13
6/25/2022,9,16
6/25/2022,10,21
6/25/2022,11,31
6/25/2022,12,44
6/25/2022,13,45
6/25/2022,14,40
6/25/2022,15,38
6/25/2022,16,35
6/25/2022,17,36
6/25/2022,18,35
6/25/2022,19,32
6/25/2022,20,36
6/25/2022,21,37
6/25/2022,22,36
6/25/2022,23,34
6/26/2022,0,33
6/26/2022,1,23
6/26/2022,2,16
6/26/2022,3,16
6/26/2022,4,16
6/26/2022,5,16
6/26/2022,6,17
6/26/2022,7,17
6/26/2022,8,23
6/26/2022,9,12
6/26/2022,10,15
6/26/2022,11,21
6/26/2022,12,29
6/26/2022,13,32
6/26/2022,14,37
6/26/2022,15,44
6/26/2022,16,48
6/26/2022,17,37
6/26/2022,18,40
6/26/2022,19,44
6/26/2022,20,50
6/26/2022,21,45
6/26/2022,22,42
6/26/2022,23,45
6/27/2022,0,42
6/27/2022,1,36
6/27/2022,2,26
6/27/2022,3,24
6/27/2022,4,26
6/27/2022,5,21
6/27/2022,6,17
6/27/2022,7,10
6/27/2022,8,11
6/27/2022,9,18
6/27/2022,10,25
6/27/2022,11,36
6/27/2022,12,51
6/27/2022,13,61
6/27/2022,14,64
6/27/2022,15,73
6/27/2022,16,75
6/27/2022,17,65
6/27/2022,18,69
6/27/2022,19,68
6/27/2022,20,72
6/27/2022,21,64
6/27/2022,22,65
6/27/2022,23,61
6/28/2022,0,53
6/28/2022,1,44
6/28/2022,2,36
6/28/2022,3,32
6/28/2022,4,26
6/28/2022,5,23
6/28/2022,6,21
6/28/2022,7,20
6/28/2022,8,24
6/28/2022,9,23
6/28/2022,10,27
6/28/2022,11,40
6/28/2022,12,47
6/28/2022,13,50
6/28/2022,14,47
6/28/2022,15,47
6/28/2022,16,47
6/28/2022,17,52
6/28/2022,18,50
6/28/2022,19,53
6/28/2022,20,55
6/28/2022,21,51
6/28/2022,22,49
6/28/2022,23,38
6/29/2022,0,35
6/29/2022,1,30
6/29/2022,2,23
6/29/2022,3,20
6/29/2022,4,14
6/29/2022,5,13
6/29/2022,6,11
6/29/2022,7,10
6/29/2022,8,12
6/29/2022,9,12
6/29/2022,10,16
6/29/2022,11,28
6/29/2022,12,39
6/29/2022,13,48
6/29/2022,14,58
6/29/2022,15,59
6/29/2022,16,58
6/29/2022,17,55
6/29/2022,18,56
6/29/2022,19,63
6/29/2022,20,46
6/29/2022,21,52
6/29/2022,22,47
6/29/2022,23,45
6/30/2022,0,35
6/30/2022,1,31
6/30/2022,2,34
6/30/2022,3,35
6/30/2022,4,30
6/30/2022,5,20
6/30/2022,6,16
6/30/2022,7,17
6/30/2022,8,17
6/30/2022,9,17
6/30/2022,10,16
6/30/2022,11,28
6/30/2022,12,36
6/30/2022,13,44
6/30/2022,14,52
6/30/2022,15,56
6/30/2022,16,60
6/30/2022,17,48
6/30/2022,18,59
6/30/2022,19,53
6/30/2022,20,51
6/30/2022,21,45
6/30/2022,22,44
6/30/2022,23,41
7/1/2022,0,36
7/1/2022,1,30
7/1/2022,2,25
7/1/2022,3,22
7/1/2022,4,11
7/1/2022,5,13
7/1/2022,6,13
7/1/2022,7,14
7/1/2022,8,15
7/1/2022,9,19
7/1/2022,10,23
7/1/2022,11,27
7/1/2022,12,35
7/1/2022,13,49
7/1/2022,14,53
7/1/2022,15,59
7/1/2022,16,63
7/1/2022,17,67
7/1/2022,18,62
7/1/2022,19,60
7/1/2022,20,64
7/1/2022,21,61
7/1/2022,22,53
7/1/2022,23,47
7/2/2022,0,45
7/2/2022,1,43
7/2/2022,2,30
7/2/2022,3,25
7/2/2022,4,20
7/2/2022,5,15
7/2/2022,6,14
7/2/2022,7,11
7/2/2022,8,12
7/2/2022,9,12
7/2/2022,10,16
7/2/2022,11,26
7/2/2022,12,35
7/2/2022,13,39
7/2/2022,14,38
7/2/2022,15,48
7/2/2022,16,45
7/2/2022,17,48
7/2/2022,18,50
7/2/2022,19,49
7/2/2022,20,51
7/2/2022,21,51
7/2/2022,22,48
7/2/2022,23,39
7/3/2022,0,35
7/3/2022,1,34
7/3/2022,2,20
7/3/2022,3,18
7/3/2022,4,17
7/3/2022,5,14
7/3/2022,6,12
7/3/2022,7,11
7/3/2022,8,10
7/3/2022,9,15
7/3/2022,10,24
7/3/2022,11,32
7/3/2022,12,38
7/3/2022,13,41
7/3/2022,14,43
7/3/2022,15,41
7/3/2022,16,34
7/3/2022,17,35
7/3/2022,18,32
7/3/2022,19,27
7/3/2022,20,31
7/3/2022,21,28
7/3/2022,22,26
7/3/2022,23,26
7/4/2022,0,25
7/4/2022,1,25
7/4/2022,2,24
7/4/2022,3,25
7/4/2022,4,19
7/4/2022,5,16
7/4/2022,6,16
7/4/2022,7,18
7/4/2022,8,16
7/4/2022,9,24
7/4/2022,10,27
7/4/2022,11,27
7/4/2022,12,35
7/4/2022,13,49
7/4/2022,14,52
7/4/2022,15,56
7/4/2022,16,58
7/4/2022,17,54
7/4/2022,18,54
7/4/2022,19,50
7/4/2022,20,42
7/4/2022,21,33
7/4/2022,22,33
7/4/2022,23,28
7/5/2022,0,25
7/5/2022,1,16
7/5/2022,2,13
7/5/2022,3,13
7/5/2022,4,12
7/5/2022,5,10
7/5/2022,6,11
7/5/2022,7,14
7/5/2022,8,10
7/5/2022,9,14
7/5/2022,10,21
7/5/2022,11,31
7/5/2022,12,34
7/5/2022,13,36
7/5/2022,14,46
7/5/2022,15,55
7/5/2022,16,68
7/5/2022,17,66
7/5/2022,18,66
7/5/2022,19,73
7/5/2022,20,74
7/5/2022,21,70
7/5/2022,22,56
7/5/2022,23,47
7/6/2022,0,38
7/6/2022,1,32
7/6/2022,2,20
7/6/2022,3,19
7/6/2022,4,16
7/6/2022,5,13
7/6/2022,6,10
7/6/2022,7,9
7/6/2022,8,11
7/6/2022,9,15
7/6/2022,10,27
7/6/2022,11,44
7/6/2022,12,58
7/6/2022,13,59
7/6/2022,14,61
7/6/2022,15,62
7/6/2022,16,60
7/6/2022,17,60
7/6/2022,18,59
7/6/2022,19,61
7/6/2022,20,57
7/6/2022,21,48
7/6/2022,22,45
7/6/2022,23,41
7/7/2022,0,37
7/7/2022,1,31
7/7/2022,2,24
7/7/2022,3,19
7/7/2022,4,13
7/7/2022,5,12
7/7/2022,6,13
7/7/2022,7,12
7/7/2022,8,14
7/7/2022,9,20
7/7/2022,10,31
7/7/2022,11,38
7/7/2022,12,47
7/7/2022,13,50
7/7/2022,14,59
7/7/2022,15,63
7/7/2022,16,60
7/7/2022,17,56
7/7/2022,18,55
7/7/2022,19,57
7/7/2022,20,54
7/7/2022,21,46
7/7/2022,22,46
7/7/2022,23,43
7/8/2022,0,41
7/8/2022,1,37
7/8/2022,2,30
7/8/2022,3,27
7/8/2022,4,24
7/8/2022,5,21
7/8/2022,6,13
7/8/2022,7,9
7/8/2022,8,10
7/8/2022,10,21
7/8/2022,11,27
7/8/2022,12,39
7/8/2022,13,48
7/8/2022,14,51
7/8/2022,15,52
7/8/2022,16,50
7/8/2022,17,46
7/8/2022,18,44
7/8/2022,19,41
7/8/2022,20,46
7/8/2022,21,47
7/8/2022,22,44
7/8/2022,23,41
7/9/2022,0,35
7/9/2022,1,35
7/9/2022,2,32
7/9/2022,3,31
7/9/2022,4,29
7/9/2022,5,25
7/9/2022,6,18
7/9/2022,7,19
7/9/2022,8,16
7/9/2022,9,16
7/9/2022,10,20
7/9/2022,11,23
7/9/2022,12,33
7/9/2022,13,38
7/9/2022,14,43
7/9/2022,15,46
7/9/2022,16,46
7/9/2022,17,50
7/9/2022,18,52
7/9/2022,19,58
7/9/2022,20,61
7/9/2022,21,57
7/9/2022,22,49
7/9/2022,23,38
7/10/2022,0,37
7/10/2022,1,38
7/10/2022,2,34
7/10/2022,4,29
7/10/2022,5,20
7/10/2022,6,15
7/10/2022,7,16
7/10/2022,8,17
7/10/2022,9,22
7/10/2022,10,30
7/10/2022,11,39
7/10/2022,12,39
7/10/2022,13,48
7/10/2022,14,50
7/10/2022,15,52
7/10/2022,16,46
7/10/2022,17,44
7/10/2022,18,45
7/10/2022,19,49
7/10/2022,20,48
7/10/2022,21,41
7/10/2022,22,40
7/10/2022,23,33
7/11/2022,0,27
7/11/2022,1,24
7/11/2022,2,21
7/11/2022,3,23
7/11/2022,4,22
7/11/2022,5,20
7/11/2022,6,19
7/11/2022,7,16
7/11/2022,8,19
7/11/2022,9,21
7/11/2022,10,30
7/11/2022,11,45
7/11/2022,12,47
7/11/2022,13,51
7/11/2022,14,64
7/11/2022,15,68
7/11/2022,16,71
7/11/2022,17,76
7/11/2022,18,76
7/11/2022,19,76
7/11/2022,20,70
7/11/2022,21,72
7/11/2022,22,62
7/11/2022,23,50
7/12/2022,0,44
7/12/2022,1,37
7/12/2022,2,29
7/12/2022,3,21
7/12/2022,4,18
7/12/2022,5,17
7/12/2022,6,14
7/12/2022,7,9
7/12/2022,8,11
7/12/2022,9,14
7/12/2022,10,20
7/12/2022,11,26
7/12/2022,12,33
7/12/2022,13,36
7/12/2022,14,50
7/12/2022,15,59
7/12/2022,16,65
7/12/2022,17,61
7/12/2022,18,56
7/12/2022,19,63
7/12/2022,20,69
7/12/2022,21,68
7/12/2022,22,62
7/12/2022,23,53
7/13/2022,0,50
7/13/2022,1,36
7/13/2022,2,29
7/13/2022,3,21
7/13/2022,4,13
7/13/2022,5,13
7/13/2022,6,11
7/13/2022,7,12
7/13/2022,8,13
7/13/2022,9,17
7/13/2022,10,22
7/13/2022,11,36
7/13/2022,12,42
7/13/2022,13,44
7/13/2022,14,46
7/13/2022,15,50
7/13/2022,16,45
7/13/2022,17,42
7/13/2022,18,55
7/13/2022,19,54
7/13/2022,20,57
7/13/2022,21,53
7/13/2022,22,42
7/13/2022,23,38
7/14/2022,0,32
7/14/2022,1,31
7/14/2022,2,29
7/14/2022,3,21
7/14/2022,4,19
7/14/2022,5,15
7/14/2022,6,14
7/14/2022,7,13
7/14/2022,8,12
7/14/2022,9,17
7/14/2022,10,16
7/14/2022,11,26
7/14/2022,12,39
7/14/2022,13,46
7/14/2022,14,46
7/14/2022,15,47
7/14/2022,16,52
7/14/2022,17,45
7/14/2022,18,47
7/14/2022,19,48
7/14/2022,20,54
7/14/2022,21,56
7/14/2022,22,49
7/14/2022,23,51
7/15/2022,0,44
7/15/2022,1,40
7/15/2022,2,43
7/15/2022,3,36
7/15/2022,4,32
7/15/2022,5,32
7/15/2022,6,26
7/15/2022,7,22
7/15/2022,8,13
7/15/2022,9,18
7/15/2022,10,18
7/15/2022,11,30
7/15/2022,12,41
7/15/2022,13,53
7/15/2022,14,55
7/15/2022,15,59
7/15/2022,16,67
7/15/2022,17,73
7/15/2022,18,66
7/15/2022,19,65
7/15/2022,20,58
7/15/2022,21,61
7/15/2022,22,59
7/15/2022,23,54
7/16/2022,0,53
7/16/2022,1,47
7/16/2022,2,41
7/16/2022,3,38
7/16/2022,4,27
7/16/2022,5,22
7/16/2022,6,23
7/16/2022,7,17
7/16/2022,8,19
7/16/2022,9,28
7/16/2022,10,29
7/16/2022,11,37
7/16/2022,12,44
7/16/2022,13,46
7/16/2022,14,48
7/16/2022,15,51
7/16/2022,16,50
7/16/2022,17,52
7/16/2022,18,53
7/16/2022,19,59
7/16/2022,20,54
7/16/2022,21,50
7/16/2022,22,47
7/16/2022,23,45
7/17/2022,0,40
7/17/2022,1,33
7/17/2022,2,33
7/17/2022,3,25
7/17/2022,4,24
7/17/2022,5,22
7/17/2022,6,20
7/17/2022,7,19
7/17/2022,8,25
7/17/2022,9,24
7/17/2022,10,30
7/17/2022,11,39
7/17/2022,12,47
7/17/2022,13,51
7/17/2022,14,55
7/17/2022,15,59
7/17/2022,16,55
7/17/2022,17,56
7/17/2022,18,55
7/17/2022,19,57
7/17/2022,20,52
7/17/2022,21,52
7/17/2022,22,50
7/17/2022,23,38
7/18/2022,0,38
7/18/2022,1,28
7/18/2022,2,25
7/18/2022,3,26
7/18/2022,4,21
7/18/2022,5,21
7/18/2022,6,20
7/18/2022,7,16
7/18/2022,8,15
7/18/2022,9,19
7/18/2022,10,23
7/18/2022,11,33
7/18/2022,12,44
7/18/2022,13,52
7/18/2022,14,55
7/18/2022,15,55
7/18/2022,16,54
7/18/2022,17,49
7/18/2022,18,50
7/18/2022,19,54
7/18/2022,20,58
7/18/2022,21,58
7/18/2022,22,57
7/18/2022,23,40
7/19/2022,0,29
7/19/2022,1,27
7/19/2022,2,24
7/19/2022,3,18
7/19/2022,4,17
7/19/2022,5,17
7/19/2022,6,19
7/19/2022,7,17
7/19/2022,8,20
7/19/2022,9,26
7/19/2022,10,31
7/19/2022,11,34
7/19/2022,12,43
7/19/2022,13,54
7/19/2022,14,63
7/19/2022,15,66
7/19/2022,16,63
7/19/2022,17,56
7/19/2022,18,54
7/19/2022,19,61
7/19/2022,20,65
7/19/2022,21,60
7/19/2022,22,62
7/19/2022,23,48
7/20/2022,0,43
7/20/2022,1,39
7/20/2022,2,32
7/20/2022,3,28
7/20/2022,4,22
7/20/2022,5,15
7/20/2022,6,10
7/20/2022,7,13
7/20/2022,8,11
7/20/2022,9,19
7/20/2022,10,28
7/20/2022,11,28
7/20/2022,12,40
7/20/2022,13,47
7/20/2022,14,53
7/20/2022,15,62
7/20/2022,16,63
7/20/2022,17,67
7/20/2022,18,64
7/20/2022,19,62
7/20/2022,20,66
7/20/2022,21,63
7/20/2022,22,58
7/20/2022,23,59
7/21/2022,0,50
7/21/2022,1,45
7/21/2022,2,40
7/21/2022,3,31
7/21/2022,4,29
7/21/2022,5,30
7/21/2022,6,26
7/21/2022,7,21
7/21/2022,8,19
7/21/2022,9,18
7/21/2022,10,24
7/21/2022,11,27
7/21/2022,12,39
7/21/2022,13,43
7/21/2022,14,39
7/21/2022,15,46
7/21/2022,16,49
7/21/2022,17,52
7/21/2022,18,51
7/21/2022,19,42
7/21/2022,20,44
7/21/2022,21,41
7/21/2022,22,34
7/21/2022,23,29
7/22/2022,0,25
7/22/2022,1,20
7/22/2022,2,23
7/22/2022,3,21
7/22/2022,4,20
7/22/2022,5,18
7/22/2022,6,20
7/22/2022,7,12
7/22/2022,8,15
7/22/2022,9,19
7/22/2022,10,25
7/22/2022,11,25
7/22/2022,12,30
7/22/2022,13,37
7/22/2022,14,49
7/22/2022,15,54
7/22/2022,16,56
7/22/2022,17,59
7/22/2022,18,59
7/22/2022,19,57
7/22/2022,20,57
7/22/2022,21,54
7/22/2022,22,54
7/22/2022,23,46
7/23/2022,0,35
7/23/2022,1,32
7/23/2022,2,28
7/23/2022,3,21
7/23/2022,4,18
7/23/2022,5,14
7/23/2022,6,13
7/23/2022,7,11
7/23/2022,8,15
7/23/2022,9,14
7/23/2022,10,19
7/23/2022,11,24
7/23/2022,12,27
7/23/2022,13,35
7/23/2022,14,47
7/23/2022,15,50
7/23/2022,16,46
7/23/2022,17,47
7/23/2022,18,43
7/23/2022,19,38
7/23/2022,20,36
7/23/2022,21,30
7/23/2022,22,31
7/23/2022,23,27
7/24/2022,0,27
7/24/2022,1,28
7/24/2022,2,27
7/24/2022,3,25
7/24/2022,4,26
7/24/2022,5,28
7/24/2022,6,27
7/24/2022,7,25
7/24/2022,8,25
7/24/2022,9,25
7/24/2022,10,34
7/24/2022,11,41
7/24/2022,12,52
7/24/2022,13,54
7/24/2022,14,59
7/24/2022,15,58
7/24/2022,16,58
7/24/2022,17,55
7/24/2022,18,47
7/24/2022,19,49
7/24/2022,20,43
7/24/2022,21,41
7/24/2022,22,41
7/24/2022,23,40
7/25/2022,0,37
7/25/2022,1,29
7/25/2022,2,25
7/25/2022,3,24
7/25/2022,4,19
7/25/2022,5,19
7/25/2022,6,15
7/25/2022,7,18
7/25/2022,8,20
7/25/2022,9,22
7/25/2022,10,29
7/25/2022,11,36
7/25/2022,12,52
7/25/2022,15,59
7/25/2022,16,83
7/25/2022,17,84
7/25/2022,18,88
7/25/2022,19,82
7/25/2022,20,80
7/25/2022,21,68
7/25/2022,22,61
7/25/2022,23,59
7/26/2022,0,48
7/26/2022,1,39
7/26/2022,2,32
7/26/2022,3,19
7/26/2022,4,16
7/26/2022,5,14
7/26/2022,6,13
7/26/2022,7,14
7/26/2022,8,10
7/26/2022,9,18
7/26/2022,10,21
7/26/2022,11,31
7/26/2022,12,40
7/26/2022,13,50
7/26/2022,14,53
7/26/2022,15,49
7/26/2022,16,54
7/26/2022,17,63
7/26/2022,18,62
7/26/2022,19,57
7/26/2022,20,54
7/26/2022,21,53
7/26/2022,22,51
7/26/2022,23,51
7/27/2022,0,45
7/27/2022,1,41
7/27/2022,2,40
7/27/2022,3,36
7/27/2022,4,34
7/27/2022,5,32
7/27/2022,6,25
7/27/2022,7,19
7/27/2022,8,18
7/27/2022,9,24
7/27/2022,10,31
7/27/2022,11,39
7/27/2022,12,43
7/27/2022,13,53
7/27/2022,14,56
7/27/2022,15,50
7/27/2022,16,43
7/27/2022,17,55
7/27/2022,18,51
7/27/2022,19,49
7/27/2022,20,47
7/27/2022,21,45
7/27/2022,22,45
7/27/2022,23,46
7/28/2022,0,40
7/28/2022,1,30
7/28/2022,2,23
7/28/2022,3,22
7/28/2022,4,21
7/28/2022,5,20
7/28/2022,6,13
7/28/2022,7,13
7/28/2022,8,12
7/28/2022,9,15
7/28/2022,10,23
7/28/2022,11,34
7/28/2022,12,40
7/28/2022,13,50
7/28/2022,14,62
7/28/2022,15,60
7/28/2022,16,57
7/28/2022,17,57
7/28/2022,18,55
7/28/2022,19,53
7/28/2022,20,43
7/28/2022,21,39
7/28/2022,22,34
7/28/2022,23,30
7/29/2022,0,31
7/29/2022,1,31
7/29/2022,2,24
7/29/2022,3,23
7/29/2022,4,21
7/29/2022,5,21
7/29/2022,6,19
7/29/2022,7,18
7/29/2022,8,21
7/29/2022,9,21
7/29/2022,10,27
7/29/2022,11,34
7/29/2022,12,40
7/29/2022,13,51
7/29/2022,14,51
7/29/2022,15,63
7/29/2022,16,62
7/29/2022,17,68
7/29/2022,18,73
7/29/2022,19,76
7/29/2022,20,72
7/29/2022,21,77
7/29/2022,22,80
7/29/2022,23,74
7/30/2022,0,64
7/30/2022,1,52
7/30/2022,2,47
7/30/2022,3,38
7/30/2022,4,32
7/30/2022,5,29
7/30/2022,6,26
7/30/2022,7,20
7/30/2022,8,20
7/30/2022,9,21
7/30/2022,10,29
7/30/2022,11,35
7/30/2022,12,41
7/30/2022,13,40
7/30/2022,14,42
7/30/2022,15,39
7/30/2022,16,37
7/30/2022,17,38
7/30/2022,18,38
7/30/2022,19,38
7/30/2022,20,32
7/30/2022,21,37
7/30/2022,22,43
7/30/2022,23,43
7/31/2022,0,41
7/31/2022,1,35
7/31/2022,2,34
7/31/2022,3,34
7/31/2022,4,34
7/31/2022,5,23
7/31/2022,6,22
7/31/2022,7,18
7/31/2022,8,16
7/31/2022,9,20
7/31/2022,10,30
7/31/2022,11,37
7/31/2022,12,41
7/31/2022,13,50
7/31/2022,14,55
7/31/2022,15,54
7/31/2022,16,52
7/31/2022,17,59
7/31/2022,18,54
7/31/2022,19,54
7/31/2022,20,56
7/31/2022,21,51
7/31/2022,22,50
7/31/2022,23,44
8/1/2022,0,37
8/1/2022,1,31
8/1/2022,2,25
8/1/2022,3,24
8/1/2022,4,20
8/1/2022,5,20
8/1/2022,6,21
8/1/2022,7,20
8/1/2022,8,23
8/1/2022,9,29
8/1/2022,10,30
8/1/2022,11,37
8/1/2022,12,44
8/1/2022,13,53
8/1/2022,14,62
8/1/2022,15,65
8/1/2022,16,59
8/1/2022,17,59
8/1/2022,18,62
8/1/2022,19,61
8/1/2022,20,59
8/1/2022,21,50
8/1/2022,22,45
8/1/2022,23,44
8/2/2022,0,41
8/2/2022,1,38
8/2/2022,2,33
8/2/2022,3,31
8/2/2022,4,31
8/2/2022,5,30
8/2/2022,6,26
8/2/2022,7,22
8/2/2022,8,24
8/2/2022,9,27
8/2/2022,10,33
8/2/2022,11,37
8/2/2022,12,47
8/2/2022,13,56
8/2/2022,14,54
8/2/2022,15,60
8/2/2022,16,51
8/2/2022,17,59
8/2/2022,18,56
8/2/2022,19,63
8/2/2022,20,64
8/2/2022,21,65
8/2/2022,22,63
8/2/2022,23,64
8/3/2022,0,68
8/3/2022,1,53
8/3/2022,2,52
8/3/2022,3,44
8/3/2022,4,43
8/3/2022,5,35
8/3/2022,6,29
8/3/2022,7,24
8/3/2022,8,26
8/3/2022,9,25
8/3/2022,10,30
8/3/2022,11,37
8/3/2022,12,43
8/3/2022,13,43
8/3/2022,14,46
8/3/2022,15,49
8/3/2022,16,50
8/3/2022,17,51
8/3/2022,18,47
8/3/2022,19,47
8/3/2022,20,46
8/3/2022,21,37
8/3/2022,22,30
8/3/2022,23,30
8/4/2022,0,30
8/4/2022,1,23
8/4/2022,2,15
8/4/2022,3,12
8/4/2022,4,13
8/4/2022,5,9
8/4/2022,6,14
8/4/2022,7,16
8/4/2022,8,20
8/4/2022,9,25
8/4/2022,10,33
8/4/2022,11,44
8/4/2022,12,51
8/4/2022,13,50
8/4/2022,14,47
8/4/2022,15,48
8/4/2022,16,55
8/4/2022,17,57
8/4/2022,18,51
8/4/2022,19,45
8/4/2022,20,44
8/4/2022,21,40
8/4/2022,22,39
8/4/2022,23,40
8/5/2022,0,30
8/5/2022,1,19
8/5/2022,2,19
8/5/2022,3,21
8/5/2022,4,17
8/5/2022,5,13
8/5/2022,6,10
8/5/2022,7,12
8/5/2022,8,17
8/5/2022,9,24
8/5/2022,10,25
8/5/2022,11,32
8/5/2022,12,38
8/5/2022,13,39
8/5/2022,14,42
8/5/2022,15,39
8/5/2022,16,37
8/5/2022,17,44
8/5/2022,18,40
8/5/2022,19,39
8/5/2022,20,40
8/5/2022,21,41
8/5/2022,22,37
8/5/2022,23,35
8/6/2022,0,36
8/6/2022,1,31
8/6/2022,2,31
8/6/2022,3,29
8/6/2022,4,28
8/6/2022,5,24
8/6/2022,6,24
8/6/2022,7,19
8/6/2022,8,17
8/6/2022,9,18
8/6/2022,10,18
8/6/2022,11,26
8/6/2022,12,31
8/6/2022,13,38
8/6/2022,14,38
8/6/2022,15,37
8/6/2022,16,40
8/6/2022,17,45
8/6/2022,18,47
8/6/2022,19,46
8/6/2022,20,42
8/6/2022,21,42
8/6/2022,22,43
8/6/2022,23,46
8/7/2022,0,39
8/7/2022,1,30
8/7/2022,2,31
8/7/2022,3,23
8/7/2022,4,22
8/7/2022,5,23
8/7/2022,6,17
8/7/2022,7,13
8/7/2022,8,13
8/7/2022,9,17
8/7/2022,10,21
8/7/2022,11,35
8/7/2022,12,46
8/7/2022,13,49
8/7/2022,14,48
8/7/2022,15,56
8/7/2022,16,47
8/7/2022,17,43
8/7/2022,18,38
8/7/2022,19,37
8/7/2022,20,37
8/7/2022,21,36
8/7/2022,22,31
8/7/2022,23,30
8/8/2022,0,27
8/8/2022,1,22
8/8/2022,2,21
8/8/2022,3,23
8/8/2022,4,21
8/8/2022,5,19
8/8/2022,6,17
8/8/2022,7,17
8/8/2022,8,13
8/8/2022,9,22
8/8/2022,10,32
8/8/2022,11,36
8/8/2022,12,43
8/8/2022,13,55
8/8/2022,14,60
8/8/2022,15,58
8/8/2022,16,59
8/8/2022,17,66
8/8/2022,18,71
8/8/2022,19,75
8/8/2022,20,76
8/8/2022,21,75
8/8/2022,22,68
8/8/2022,23,64
8/9/2022,0,53
8/9/2022,1,51
8/9/2022,2,35
8/9/2022,3,31
8/9/2022,4,27
8/9/2022,5,24
8/9/2022,6,22
8/9/2022,7,15
8/9/2022,8,20
8/9/2022,9,23
8/9/2022,10,25
8/9/2022,11,34
8/9/2022,12,41
8/9/2022,13,44
8/9/2022,14,44
8/9/2022,15,51
8/9/2022,16,48
8/9/2022,17,53
8/9/2022,18,56
8/9/2022,19,57
8/9/2022,20,62
8/9/2022,21,56
8/9/2022,22,50
8/9/2022,23,45
8/10/2022,0,38
8/10/2022,1,33
8/10/2022,2,30
8/10/2022,3,23
8/10/2022,4,19
8/10/2022,5,14
8/10/2022,6,15
8/10/2022,7,11
8/10/2022,8,17
8/10/2022,9,23
8/10/2022,10,31
8/10/2022,11,39
8/10/2022,12,45
8/10/2022,13,55
8/10/2022,14,58
8/10/2022,15,60
8/10/2022,16,61
8/10/2022,17,52
8/10/2022,18,51
8/10/2022,19,49
8/10/2022,20,41
8/10/2022,21,34
8/10/2022,22,34
8/10/2022,23,27
8/11/2022,0,26
8/11/2022,1,26
8/11/2022,2,20
8/11/2022,3,13
8/11/2022,4,11
8/11/2022,5,8
8/11/2022,6,9
8/11/2022,7,17
8/11/2022,8,20
8/11/2022,9,25
8/11/2022,10,29
8/11/2022,11,31
8/11/2022,12,39
8/11/2022,13,44
8/11/2022,14,47
8/11/2022,15,42
8/11/2022,16,39
8/11/2022,17,44
8/11/2022,18,41
8/11/2022,19,50
8/11/2022,20,54
8/11/2022,21,52
8/11/2022,22,53
8/11/2022,23,50
8/12/2022,0,44
8/12/2022,1,37
8/12/2022,2,29
8/12/2022,3,25
8/12/2022,4,19
8/12/2022,5,7
8/12/2022,6,9
8/12/2022,7,15
8/12/2022,8,13
8/12/2022,9,14
8/12/2022,10,18
8/12/2022,11,21
8/12/2022,12,30
8/12/2022,13,31
8/12/2022,14,39
8/12/2022,15,50
8/12/2022,16,44
8/12/2022,17,48
8/12/2022,18,48
8/12/2022,19,47
8/12/2022,20,45
8/12/2022,21,48
8/12/2022,22,45
8/12/2022,23,37
8/13/2022,0,32
8/13/2022,1,25
8/13/2022,2,24
8/13/2022,3,17
8/13/2022,4,14
8/13/2022,5,14
8/13/2022,6,13
8/13/2022,7,10
8/13/2022,8,12
8/13/2022,9,13
8/13/2022,10,25
8/13/2022,11,38
8/13/2022,12,43
8/13/2022,13,46
8/13/2022,14,49
8/13/2022,15,63
8/13/2022,16,57
8/13/2022,17,54
8/13/2022,18,49
8/13/2022,19,48
8/13/2022,20,44
8/13/2022,21,35
8/13/2022,22,37
8/13/2022,23,37
8/14/2022,0,31
8/14/2022,1,31
8/14/2022,2,26
8/14/2022,3,21
8/14/2022,4,19
8/14/2022,5,18
8/14/2022,6,17
8/14/2022,7,18
8/14/2022,8,18
8/14/2022,9,24
8/14/2022,10,30
8/14/2022,11,40
8/14/2022,12,43
8/14/2022,13,53
8/14/2022,14,59
8/14/2022,15,70
8/14/2022,16,68
8/14/2022,17,67
8/14/2022,18,59
8/14/2022,19,56
8/14/2022,20,44
8/14/2022,21,38
8/14/2022,22,36
8/14/2022,23,31
8/15/2022,0,28
8/15/2022,1,21
8/15/2022,2,18
8/15/2022,3,16
8/15/2022,4,15
8/15/2022,5,12
8/15/2022,6,11
8/15/2022,7,12
8/15/2022,8,10
8/15/2022,9,15
8/15/2022,10,20
8/15/2022,11,29
8/15/2022,12,35
8/15/2022,13,49
8/15/2022,14,57
8/15/2022,15,61
8/15/2022,16,66
8/15/2022,17,62
8/15/2022,18,65
8/15/2022,19,74
8/15/2022,20,81
8/15/2022,21,73
8/15/2022,22,66
8/15/2022,23,64
8/16/2022,0,54
8/16/2022,1,43
8/16/2022,2,39
8/16/2022,3,32
8/16/2022,4,27
8/16/2022,5,23
8/16/2022,6,23
8/16/2022,7,23
8/16/2022,8,20
8/16/2022,9,27
8/16/2022,10,35
8/16/2022,11,42
8/16/2022,12,48
8/16/2022,13,49
8/16/2022,14,55
8/16/2022,15,51
8/16/2022,16,50
8/16/2022,17,47
8/16/2022,18,48
8/16/2022,19,42
8/16/2022,20,44
8/16/2022,21,41
8/16/2022,22,38
8/16/2022,23,34
8/17/2022,0,24
8/17/2022,1,18
8/17/2022,2,14
8/17/2022,3,12
8/17/2022,4,8
8/17/2022,5,10
8/17/2022,6,12
8/17/2022,7,14
8/17/2022,8,14
8/17/2022,9,21
8/17/2022,10,32
